season,date,round,homeTeam,awayTeam,startTimeLocal,venue,quarter,teamName,scoreType,playerName,scoreTime_mmss,scoreTime_secInQtr,scorePoints,homeTeamPoints,awayTeamPoints,homeTeamRunningScore,awayTeamRunningScore,matchID,Q1_s,Q2_s,Q3_s,Q4_s,gameDuration_s,Q1Q2_s,Q1Q2Q3_s,scoreTime_seconds,scoreTime_pct,homeTeamFinalScore,awayTeamFinalScore,homeMinusAwayScore,homeTeamResult,winningTeam,losingTeam
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,2,North Melbourne,Behind,Daniel Wells,22M 39S,1359,1,0,1,29,43,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,3056,41.3,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,2,Brisbane,Goal,Dayne Zorko,23M 49S,1429,6,6,0,35,43,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,3126,42.3,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,2,North Melbourne,Goal,Jarrad Waite,27M 16S,1636,6,0,6,35,49,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,3333,45.1,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,2,North Melbourne,Behind,Jack Ziebell,30M 35S,1835,1,0,1,35,50,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,3532,47.8,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,2,North Melbourne,Goal,Jarrad Waite,32M 6S,1926,6,0,6,35,56,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,3623,49,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,3,North Melbourne,Behind,Brent Harvey,1M 31S,91,1,0,1,35,57,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,3716,50.3,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,3,North Melbourne,Goal,Nick Dal Santo,4M 43S,283,6,0,6,35,63,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,3908,52.8,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,3,Brisbane,Goal,Ryan Lester,6M 19S,379,6,6,0,41,63,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,4004,54.1,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,3,North Melbourne,Goal,Ben Brown,8M 2S,482,6,0,6,41,69,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,4107,55.5,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,3,Brisbane,Goal,Tom Rockliff,10M 2S,602,6,6,0,47,69,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,4227,57.2,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,3,Brisbane,Goal,Josh Green,11M 41S,701,6,6,0,53,69,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,4326,58.5,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,3,North Melbourne,Goal,Nick Dal Santo,13M 52S,832,6,0,6,53,75,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,4457,60.3,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,3,North Melbourne,Behind,Drew Petrie,15M 21S,921,1,0,1,53,76,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,4546,61.5,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,3,North Melbourne,Behind,Taylor Garner,17M 26S,1046,1,0,1,53,77,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,4671,63.2,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,3,North Melbourne,Goal,Jack Ziebell,21M 2S,1262,6,0,6,53,83,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,4887,66.1,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,3,Brisbane,Behind,Pearce Hanley,22M 33S,1353,1,1,0,54,83,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,4978,67.3,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,3,North Melbourne,Goal,Jarrad Waite,23M 45S,1425,6,0,6,54,89,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,5050,68.3,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,3,North Melbourne,Behind,Lindsay Thomas,26M 1S,1561,1,0,1,54,90,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,5186,70.1,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,3,North Melbourne,Behind,Brent Harvey,27M 56S,1676,1,0,1,54,91,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,5301,71.7,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,4,North Melbourne,Goal,Sam Gibson,2M 32S,152,6,0,6,54,97,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,5584,75.5,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,4,Brisbane,Goal,Lewis Taylor,3M 33S,213,6,6,0,60,97,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,5645,76.3,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,4,Brisbane,Behind,Tom Cutler,4M 46S,286,1,1,0,61,97,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,5718,77.3,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,4,Brisbane,Goal,Josh Green,7M 7S,427,6,6,0,67,97,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,5859,79.2,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,4,North Melbourne,Behind,Brent Harvey,8M 20S,500,1,0,1,67,98,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,5932,80.2,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,4,Brisbane,Behind,Josh Schache,9M 57S,597,1,1,0,68,98,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,6029,81.5,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,4,Brisbane,Behind,Rushed behind,13M 12S,792,1,1,0,69,98,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,6224,84.2,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,4,North Melbourne,Goal,Brent Harvey,15M 50S,950,6,0,6,69,104,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,6382,86.3,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,4,Brisbane,Goal,Lewis Taylor,17M 59S,1079,6,6,0,75,104,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,6511,88,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,4,Brisbane,Behind,Josh Schache,19M 46S,1186,1,1,0,76,104,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,6618,89.5,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,4,Brisbane,Behind,Dayne Zorko,23M 6S,1386,1,1,0,77,104,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,6818,92.2,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,4,North Melbourne,Goal,Jarrad Waite,25M 53S,1553,6,0,6,77,110,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,6985,94.5,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,4,North Melbourne,Behind,Andrew Swallow,27M 43S,1663,1,0,1,77,111,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,7095,95.9,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,4,Brisbane,Goal,Tom Bell,28M 43S,1723,6,6,0,83,111,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,7155,96.8,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,Brisbane,North Melbourne,3:35,Gabba,4,North Melbourne,Goal,Drew Petrie,31M 24S,1884,6,0,6,83,117,2016-04-02_R2_Brisbane Lions-v-North Melbourne,1697,1928,1807,1963,7395,3625,5432,7316,98.9,83,117,-34,Loss,North Melbourne,Brisbane
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,1,Western Bulldogs,Goal,Tom Liberatore,1M 51S,111,6,0,6,0,6,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,111,1.7,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,1,Western Bulldogs,Behind,Jake Stringer,3M 50S,230,1,0,1,0,7,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,230,3.4,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,1,Western Bulldogs,Behind,Rushed behind,5M 5S,305,1,0,1,0,8,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,305,4.6,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,1,Western Bulldogs,Behind,Matt Suckling,7M 49S,469,1,0,1,0,9,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,469,7,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,1,Western Bulldogs,Behind,Rushed behind,8M 55S,535,1,0,1,0,10,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,535,8,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,1,Western Bulldogs,Behind,Rushed behind,11M 9S,669,1,0,1,0,11,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,669,10,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,1,St Kilda,Goal,Jack Newnes,12M 34S,754,6,6,0,6,11,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,754,11.3,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,1,Western Bulldogs,Behind,Rushed behind,19M 57S,1197,1,0,1,6,12,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,1197,17.9,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,1,St Kilda,Behind,Josh Bruce,20M 34S,1234,1,1,0,7,12,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,1234,18.5,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,1,Western Bulldogs,Goal,Toby McLean,23M 2S,1382,6,0,6,7,18,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,1382,20.7,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,1,Western Bulldogs,Goal,Jason Johannisen,28M 1S,1681,6,0,6,7,24,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,1681,25.2,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,2,Western Bulldogs,Goal,Mitch Wallis,3M 46S,226,6,0,6,7,30,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,1912,28.7,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,2,St Kilda,Goal,Jack Lonie,5M 16S,316,6,6,0,13,30,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,2002,30,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,2,Western Bulldogs,Goal,Lachie Hunter,7M 12S,432,6,0,6,13,36,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,2118,31.7,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,2,St Kilda,Goal,Josh Bruce,10M 33S,633,6,6,0,19,36,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,2319,34.8,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,2,Western Bulldogs,Goal,Liam Picken,14M 22S,862,6,0,6,19,42,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,2548,38.2,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,2,St Kilda,Behind,Josh Bruce,18M 15S,1095,1,1,0,20,42,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,2781,41.7,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,2,St Kilda,Behind,Nick Riewoldt,19M 40S,1180,1,1,0,21,42,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,2866,43,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,2,Western Bulldogs,Goal,Jake Stringer,22M 26S,1346,6,0,6,21,48,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,3032,45.5,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,2,St Kilda,Behind,Nick Riewoldt,23M 59S,1439,1,1,0,22,48,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,3125,46.8,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,2,St Kilda,Behind,Josh Bruce,26M 46S,1606,1,1,0,23,48,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,3292,49.3,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,3,Western Bulldogs,Behind,Liam Picken,4M 57S,297,1,0,1,23,49,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,3698,55.4,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,3,Western Bulldogs,Goal,Tom Boyd,6M 25S,385,6,0,6,23,55,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,3786,56.8,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,3,Western Bulldogs,Behind,Matt Suckling,8M 1S,481,1,0,1,23,56,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,3882,58.2,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,3,St Kilda,Goal,Nick Riewoldt,11M 54S,714,6,6,0,29,56,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,4115,61.7,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,3,Western Bulldogs,Behind,Luke Dahlhaus,15M 14S,914,1,0,1,29,57,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,4315,64.7,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,3,Western Bulldogs,Behind,Rushed behind,18M 4S,1084,1,0,1,29,58,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,4485,67.2,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,3,Western Bulldogs,Behind,Jake Stringer,23M 39S,1419,1,0,1,29,59,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,4820,72.3,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,3,Western Bulldogs,Behind,Rushed behind,24M 48S,1488,1,0,1,29,60,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,4889,73.3,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,3,Western Bulldogs,Behind,Rushed behind,25M 9S,1509,1,0,1,29,61,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,4910,73.6,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,3,Western Bulldogs,Goal,Tom Boyd,26M 50S,1610,6,0,6,29,67,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,5011,75.1,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,4,Western Bulldogs,Behind,Marcus Adams,1M 49S,109,1,0,1,29,68,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,5171,77.5,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,4,Western Bulldogs,Goal,Jake Stringer,3M 27S,207,6,0,6,29,74,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,5269,79,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,4,Western Bulldogs,Goal,Caleb Daniel,7M 40S,460,6,0,6,29,80,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,5522,82.8,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,4,Western Bulldogs,Behind,Tom Boyd,13M 47S,827,1,0,1,29,81,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,5889,88.3,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,4,Western Bulldogs,Goal,Liam Picken,15M 14S,914,6,0,6,29,87,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,5976,89.6,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,4,St Kilda,Behind,Josh Bruce,17M 51S,1071,1,1,0,30,87,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,6133,91.9,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,4,Western Bulldogs,Goal,Tom Boyd,22M 9S,1329,6,0,6,30,93,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,6391,95.8,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,St Kilda,Western Bulldogs,7:25,Docklands,4,St Kilda,Goal,Nick Riewoldt,24M 25S,1465,6,6,0,36,93,2016-04-02_R2_St Kilda-v-Western Bulldogs,1686,1715,1661,1609,6671,3401,5062,6527,97.8,36,93,-57,Loss,Western Bulldogs,St Kilda
2016,2/04/2016,2,Fremantle,Gold Coast,4:40,Subiaco,1,Gold Coast,Goal,Gary Ablett,33S,33,6,0,6,0,6,2016-04-02_R2_Fremantle-v-Gold Coast,1820,1933,1885,1770,7408,3753,5638,33,0.4,100,126,-26,Loss,Gold Coast,Fremantle
2016,2/04/2016,2,Fremantle,Gold Coast,4:40,Subiaco,1,Fremantle,Behind,Matthew Pavlich,2M 8S,128,1,1,0,1,6,2016-04-02_R2_Fremantle-v-Gold Coast,1820,1933,1885,1770,7408,3753,5638,128,1.7,100,126,-26,Loss,Gold Coast,Fremantle
2016,2/04/2016,2,Fremantle,Gold Coast,4:40,Subiaco,1,Fremantle,Behind,Matthew Pavlich,7M 23S,443,1,1,0,2,6,2016-04-02_R2_Fremantle-v-Gold Coast,1820,1933,1885,1770,7408,3753,5638,443,6,100,126,-26,Loss,Gold Coast,Fremantle
2016,2/04/2016,2,Fremantle,Gold Coast,4:40,Subiaco,1,Fremantle,Goal,Michael Walters,8M 48S,528,6,6,0,8,6,2016-04-02_R2_Fremantle-v-Gold Coast,1820,1933,1885,1770,7408,3753,5638,528,7.1,100,126,-26,Loss,Gold Coast,Fremantle
2016,2/04/2016,2,Fremantle,Gold Coast,4:40,Subiaco,1,Fremantle,Behind,Lachie Weller,10M 23S,623,1,1,0,9,6,2016-04-02_R2_Fremantle-v-Gold Coast,1820,1933,1885,1770,7408,3753,5638,623,8.4,100,126,-26,Loss,Gold Coast,Fremantle
2016,2/04/2016,2,Fremantle,Gold Coast,4:40,Subiaco,1,Fremantle,Goal,Chris Mayne,11M 45S,705,6,6,0,15,6,2016-04-02_R2_Fremantle-v-Gold Coast,1820,1933,1885,1770,7408,3753,5638,705,9.5,100,126,-26,Loss,Gold Coast,Fremantle
2016,2/04/2016,2,Fremantle,Gold Coast,4:40,Subiaco,1,Gold Coast,Behind,Brandon Matera,14M 48S,888,1,0,1,15,7,2016-04-02_R2_Fremantle-v-Gold Coast,1820,1933,1885,1770,7408,3753,5638,888,12,100,126,-26,Loss,Gold Coast,Fremantle
2016,2/04/2016,2,Fremantle,Gold Coast,4:40,Subiaco,1,Gold Coast,Behind,Jesse Lonergan,17M 20S,1040,1,0,1,15,8,2016-04-02_R2_Fremantle-v-Gold Coast,1820,1933,1885,1770,7408,3753,5638,1040,14,100,126,-26,Loss,Gold Coast,Fremantle
2016,2/04/2016,2,Fremantle,Gold Coast,4:40,Subiaco,1,Gold Coast,Behind,Callum Ah Chee,18M 47S,1127,1,0,1,15,9,2016-04-02_R2_Fremantle-v-Gold Coast,1820,1933,1885,1770,7408,3753,5638,1127,15.2,100,126,-26,Loss,Gold Coast,Fremantle
2016,2/04/2016,2,Fremantle,Gold Coast,4:40,Subiaco,1,Fremantle,Goal,Michael Barlow,19M 51S,1191,6,6,0,21,9,2016-04-02_R2_Fremantle-v-Gold Coast,1820,1933,1885,1770,7408,3753,5638,1191,16.1,100,126,-26,Loss,Gold Coast,Fremantle
